maturity,strike,price
0.12307692307692308,72,28.441717465642924
0.12307692307692308,74,26.4539937946211
0.12307692307692308,76,24.466299936445395
0.12307692307692308,78,22.478740785275804
0.12307692307692308,80,20.491694300034766
0.12307692307692308,82,18.50631013935822
0.12307692307692308,84,16.525566861619055
0.12307692307692308,86,14.556087381808965
0.12307692307692308,88,12.610586933304006
0.12307692307692308,90,10.710230881731732
0.12307692307692308,92,8.885609186042089
0.12307692307692308,94,7.1749978182322565
0.12307692307692308,96,5.619403447552941
0.12307692307692308,98,4.255330054856266
0.12307692307692308,100,3.1074725004256862
0.12307692307692308,102,2.1838250214993877
0.12307692307692308,104,1.4747757084402338
0.12307692307692308,106,0.956169066200296
0.12307692307692308,108,0.5949255434461023
0.12307692307692308,110,0.3552319137911226
0.12307692307692308,112,0.203627061409132
0.12307692307692308,114,0.11212573802176395
0.12307692307692308,116,0.0593588454570777
0.12307692307692308,118,0.03024184547493136
0.12307692307692308,120,0.014844146321654761
0.12307692307692308,122,0.007028147538888696
0.12307692307692308,124,0.0032136644920760238
0.12307692307692308,126,0.0014209551995286313
0.12307692307692308,128,0.0006083167880000032
0.12307692307692308,130,0.0002524617134595092
0.14743589743589744,70,30.514129620717824
0.14743589743589744,72,28.528825964362156
0.14743589743589744,74,26.54355064767529
0.14743589743589744,76,24.558392388784483
0.14743589743589744,78,22.573648323299494
0.14743589743589744,80,20.590173066147287
0.14743589743589744,82,18.610095484283775
0.14743589743589744,84,16.63804234708026
0.14743589743589744,86,14.682840633073056
0.14743589743589744,88,12.759342337335696
0.14743589743589744,90,10.889649777846955
0.14743589743589744,92,9.102861888813422
0.14743589743589744,94,7.432734438908696
0.14743589743589744,96,5.913350637862308
0.14743589743589744,98,4.573741792464126
0.14743589743589744,100,3.432944006737813
0.14743589743589744,102,2.4969205820985465
0.14743589743589744,104,1.7581417415855611
0.14743589743589744,106,1.1977153565339158
0.14743589743589744,108,0.7892166064736585
0.14743589743589744,110,0.5030429116886488
0.14743589743589744,112,0.31025021252287743
0.14743589743589744,114,0.18524086420389807
0.14743589743589744,116,0.10714376491801003
0.14743589743589744,118,0.0600816599472731
0.14743589743589744,120,0.03269183061023084
0.14743589743589744,122,0.017276772218704828
0.14743589743589744,124,0.008876317515414456
0.14743589743589744,126,0.00443792850435995
0.14743589743589744,128,0.0021614197861638262
0.14743589743589744,130,0.0010264611005463761
0.1717948717948718,70,30.598714547550372
0.1717948717948718,72,28.61585008627931
0.1717948717948718,74,26.633077119476482
0.1717948717948718,76,24.650614270613005
