t0,t4,t8,t12,t16,t20,t24,t28,t32,t36,t40,t44,t48,t52,t56,t60,t64,t68,t72,t76,t80,t84,t88,t92,t96,t100,t104,t108,t112,t116,t120,t124,t128,t132,t136,t140,t144,t148,t152,t156,t160,t164,t168,t172,t176,t180,t184,t188,t192,t196,t200,t204,t208,t212,t216,t220,t224,t228,t232,t236,t240,t244,t248,t252
100.0,100.66899734022175,101.06487748629813,102.9556337030632,105.59946180923627,106.37247047642472,106.40336226796194,104.8566616910322,105.80636803265216,105.63767395570336,105.9759219089669,107.23845048944862,107.60950996111207,108.36547786818032,108.41802577043043,108.71551601732301,110.90017878007276,111.20937816258514,110.35520296974397,111.63993835608257,111.70488894640916,112.92134834231109,114.18123045683556,115.10202852800364,114.71695283008717,113.47808201388436,114.25876041872824,115.13334589229751,112.89497175815895,112.53821208092505,112.34460455533689,113.28031177160625,112.29601678321175,112.20463123613848,113.21662218884738,111.45757170597064,111.53576390918893,111.47662929722146,111.54902909471447,109.5199062267211,109.48142335095427,109.27617080969173,109.58091031616577,109.22577286394166,109.26512560967079,108.75100440596097,106.92787677216388,106.44423960958346,107.91188573949813,106.67961254221557,107.78058517076423,106.52860819744134,106.3588813133285,105.36988824742886,105.61772332414725,106.6448425429527,109.70410292552684,110.60507203507998,111.15651787539755,111.67261402384506,113.9957382605368,117.2820495675447,119.78597811999134,120.29873437958203
100.0,100.06357993912098,103.01734210080306,101.8422229890821,103.52660153125434,102.26297832938349,101.65161835562265,100.5769253807532,99.70978338379925,97.57019486809668,98.49281343589902,97.56484643704168,101.44400296191938,101.65953641326335,101.9901882940462,101.86117894057458,101.0793731130117,101.64863578924295,101.60293642079617,102.5188574457249,101.52986526346386,100.60760210373574,100.90323409554034,103.30598138954824,105.48920048135109,105.98706694944528,108.07425668885868,108.08476028826625,108.02524519617319,107.95804815721233,109.97276662800128,110.3117362730214,111.57321301526393,111.9675049798865,111.0016380868259,109.22457968066558,110.57694315115836,110.82526635877666,111.62250282328871,110.84731319206821,110.27526107823607,107.79575835310469,107.2176272393432,106.9375118719544,108.13739658708108,108.26003274753309,106.75510315476697,109.41413805304995,109.97621489837867,108.74423103538786,109.22990839305851,109.49403746289184,110.37035407043847,110.02229759971505,108.50094150349803,108.12979481443026,109.3623868740187,110.07507623220386,110.76710624069406,109.56336156380088,109.82609285823663,109.20136818053656,107.9806771918241,108.75642963786973
100.0,99.87829022978096,97.27526709393645,96.90150680168243,98.72808326022778,97.11514031159443,96.79569532521872,95.73468464890566,95.43619377220001,93.9090707510688,93.66549534566282,96.90992467653577,96.8624909269499,96.78200544703205,97.60455182779441,98.2679475561725,99.8402345656948,100.40549281394043,100.72278599498286,101.38916490528491,100.53435383161002,99.6071595340887,100.22856723674467,100.54116489802878,102.02050187442102,102.6012537837494,102.01993856927463,103.09679094039907,102.12119738180185,104.292061754384,104.01464033389915,103.99300271173608,103.73493364055066,103.39357715721226,104.01884304272487,105.17411467819089,104.86167263691945,103.21450620154722,102.44575326642118,99.79236331710791,98.35411392801267,95.60229341782353,97.1889717829147,96.37044787321383,96.71735195377184,97.10925504665495,97.06399852683614,96.2582320324277,96.66630993300116,96.25366786745252,96.06129970549358,95.44816398384054,92.80262559483745,93.81015909659891,92.19053944141132,91.93688173876622,91.8461444200399,90.24016603576159,88.74732467477853,88.59911444164922,89.43223082129178,90.64643372002797,90.87781769709625,89.67730653216348
100.0,100.22985979211703,101.54029142309365,101.78479079585843,100.93997752748032,101.7143002270689,103.60698889417301,102.93132401133596,104.61303887168782,104.9434909581026,105.6282416881869,105.0352464454372,104.63906989722875,104.94981456775973,103.69418166672659,104.45208046216979,106.03184532606808,107.47688607374207,109.1015273630369,109.55961430665016,110.82939998858872,112.7206272054762,111.13273889030508,110.4547205261462,109.78132247873663,109.71841577213017,110.80870398389958,110.38287677590559,111.21556758103345,110.18116404739955,111.47415644110991,111.08566662983581,110.98092247135469,110.71948629602757,109.57822850706907,108.66975212718822,109.11694177079268,109.51994503636277,110.80702012370314,110.0100698608732,110.0400068385755,110.81592666792102,110.81217683437612,110.50503625558032,110.56612891186764,109.71115204208736,111.76988287453418,112.82557851636564,111.08712661145694,111.23707569148532,114.82319844040605,113.6919353430397,116.44171832339075,119.638402712518,116.75989887584082,118.01759630488355,118.31337751146059,119.07751815190572,118.66417588139335,118.52249808159418,117.1417679071045,116.42892619004685,116.68615499356403,118.15608117302827
100.0,100.32081360656218,101.44985149825014,102.80382705089875,103.24649416006122,103.45288926938203,103.88199761068329,103.69630828103782,102.4036413413257,101.07318755178736,101.86288436492529,102.37111748132268,100.80713755586292,101.13285480110403,100.12153613305559,102.22106206059902,100.48890318791696,102.17586735452493,104.85317436148043,104.2170134332552,104.6144168230938,103.9169579228103,102.89137309750956,104.85187904513882,106.3590195058689,105.03543386826917,101.13811470186505,99.27516649756707,101.75771701239486,102.02811394208709,101.09155863978903,101.61358118182196,101.89405013949897,102.41392775331886,104.89315548887623,106.35936988727255,105.66002746399646,105.87117841231108,105.73045889013059,107.20700005951976,107.62144508029039,106.58645442281704,107.15553762479455,108.67810947021657,107.91228964601575,108.9738391323668,108.26231965783595,109.29593753084808,109.83435142525246,108.54029102546451,107.7705748675952,108.52664746937266,107.37055569426148,108.43781112074755,106.78217856468346,106.40150149769609,106.66192260875292,104.44504900244289,102.84785375285514,102.36149791843114,104.49278537741051,106.43124249410474,106.17051989348883,104.19233945713489
100.0,98.5144507962067,98.25086994782217,97.32369574109529,97.75233618017461,97.59181494121141,97.79615910650628,97.07802142814118,97.3208695311281,97.69711437963274,97.21570389684561,96.39153559150569,95.18864468214764,96.31387915097048,96.86152023402194,95.1276930661696,94.97159945279894,94.28902902040218,94.49236357241784,96.81801183713206,95.97308576091797,95.11213595936982,93.6742391548926,93.62875261833379,94.07290086170278,94.63083860590147,94.81590224307485,95.69020221542195,96.18663667233638,96.94974769866425,94.71093409214598,94.05057318245635,92.16159989573717,91.50686587733648,91.21435472460753,89.69154441797791,88.15555834050448,87.88600339298497,88.95567604423462,89.86748693214743,89.41499349490746,90.22707646388292,90.11382644480835,91.22967429867704,90.09022445040591,90.34095930409741,89.67535763093228,90.3605082343361,88.41440813097563,88.53211423848848,88.94548399908105,90.7851166299562,91.3424121988169,89.42720692060965,88.88292234150921,90.17808625473745,90.38166716675383,90.84891260267602,91.32470879910238,89.99324439962402,91.24040498953728,91.66860483983872,90.55149733455107,89.06704504335744
100.0,98.76502188044311,98.95590979964177,99.60278490828901,97.25660411000155,98.622632113835,97.98668887096174,98.32389505804174,99.07536772054864,98.84588173638905,97.89700939682028,98.33260431419916,97.9753474881937,97.12907834009971,95.87609681544235,95.69389729439759,95.89839594210919,96.67260366410936,96.34796787025611,96.32001639326256,97.07136317871782,97.95384771724987,98.45165208454354,98.43321914628541,100.78734857021729,99.93017990356688,98.85678836055479,98.60380462582825,98.29426713131497,99.11553294592773,97.6025276091478,100.05450365897886,101.3950843784935,97.31853323777327,97.63724482481018,96.20753818289063,96.81196631641849,95.99425426605539,96.22760256621137,96.03718145852142,95.77900144351487,95.0743083086428,95.22262892164665,93.56477210209003,92.25804755145231,92.51015484579489,90.7178564758063,91.1419826576866,91.58370578532723,91.772852076126,90.80844395116044,91.55718725389247,89.09466884728135,89.19171235844246,88.78998778778204,89.73464626235408,90.34879574291818,91.2672037802248,89.77987166264637,90.23101576318103,87.39824169544316,86.46260806944565,84.42993210972081,84.721721300677
100.0,98.99608932352108,96.40350698437763,100.15988156773619,100.90285032043147,101.21268513060191,102.46838115497528,104.03967271007784,103.89675298847393,105.76014753419226,106.41406216290015,105.65500741070414,106.77485240189633,104.78622462657736,105.84217962034623,102.79200318956202,101.79466342632625,102.86176745148543,101.2673346128242,103.76033633131878,103.47680016035643,101.43789820867943,102.04353751497106,101.95770803940721,103.64688356830554,103.64361420418888,102.45556193311538,99.31748355007723,99.36094225888397,99.18072924099674,99.41802405294816,100.43684375019015,99.26384258868575,98.00754395946079,98.78028157095484,95.89964615450643,96.35596490028581,97.18520319638152,97.42564682554709,98.26267192496172,97.40590948203642,99.01623376525781,99.32668410260945,99.97723530203356,101.44958595411128,101.47584303061153,99.64806854364224,99.28428031745644,99.65717264174071,97.71583443648969,95.7308168388135,95.12849191622774,93.81105197205417,96.00080229679605,96.28372044831953,95.7374279389211,96.54377625835392,98.77295833900676,99.96131306655262,102.83372182387114,104.42150569063678,104.86479404607117,105.39158971393417,104.80702853685726
100.0,99.22571625029882,100.08049418207989,102.75977994684169,105.38359724242905,105.0042351745313,105.5974989296055,105.18658791202198,104.82582827358418,104.86590007045598,104.53572986841979,105.3540271678776,102.60015683492337,104.20213415571841,104.17077109383,103.8448119303711,103.2070100821205,104.53442672693454,105.47608325115189,106.74844654794143,108.16988618188856,109.33132132462178,108.86348962074679,108.18086479627263,110.73750148371873,110.92315360998333,109.38434872741945,107.43533477038676,108.42013449183001,108.72236864339324,108.00528539871428,107.94160669118912,110.29291356417743,111.22181117040668,112.98533476426982,113.8208155458488,115.79977069315628,112.92910151510239,113.3219283634254,112.86508256422219,115.39837561550105,115.42208430814087,112.54427697374956,112.4748295359997,114.33302741791478,117.4854190787231,116.63373734507513,114.44979765774974,114.54066400255178,113.60373905459352,113.81365793515317,111.78079300712001,111.7235474227737,110.89279545614747,111.23161315179009,109.5387495955527,108.02592360495464,106.75464040655378,110.1096841737136,109.29475087189246,108.32703499928189,109.80603558695867,110.62834572364599,111.73002888251969
100.0,100.99039697426353,100.6680083870264,100.80689574952527,99.70108738829674,101.38334601141355,99.82035736760689,97.5240924777134,100.33684546773011,102.57795954229363,102.40722255991727,102.05577933679115,102.44720490044531,104.0300786637359,105.35294504311527,106.64513385480585,107.15981308767277,109.80761761767069,110.77838321434912,109.98777401561168,107.46464772623139,108.3573339473115,107.97734203251888,107.52614589377008,107.94231434622846,108.48649032577103,110.79386592090368,112.32369746348722,114.34859822990848,113.4912383152295,115.13936708619656,114.58887147859384,113.20810079947927,112.45820682811834,111.1670668249733,113.75525423725196,114.28874391884301,112.25878177595756,113.65637163472482,112.51389904138311,111.49952995685301,110.98894498925493,109.36194172556277,111.00663791291521,113.95858475869186,114.50731919618518,115.66369996763784,114.47632629967713,113.8785710135679,112.77113387716311,110.83065049733317,112.19575867619265,114.35717999780819,111.26845605154068,113.72625892342485,112.84059353574149,113.39624157482812,113.4504266792235,112.21849491328695,113.62636534901023,113.19998729467858,112.49454710796326,111.67765735947448,111.14689181728235
100.0,100.24382322178428,100.26872150395923,97.90362974673137,96.80517449844402,95.1440584731067,95.1674945541962,92.687710880311,93.5040501958179,92.22691298303958,91.5979569379576,93.01563480281003,93.11864910914095,93.06637623906273,91.82776373868872,90.99022130266519,91.73332693654899,92.40075623656915,92.0579565597442,92.41100433407581,91.34454663859702,88.19908939766378,89.85881182933863,88.20995835864348,90.35185372363868,90.78672693405962,91.55079382966696,92.77209456363293,93.16297166904802,93.8420789277015,92.00852040075969,91.61922621131474,91.13203170596881,92.59511045909944,91.97907654731775,91.02918510978245,90.7373398999903,90.31186956289359,91.8528122232358,89.22361723377304,89.27596355595749,88.90729629521587,86.33049050168744,86.57522758987433,86.87758685625072,87.3217828260047,86.22967120362553,86.033411330738,84.55940758248595,85.2961847994934,85.3667965307468,84.96618662678826,85.80514939727061,86.426751834903,87.00078056175454,87.04450145804749,88.88339977638047,89.72693598055046,89.63155161707064,90.01254496422109,93.08437844512102,94.5856622868544,94.50497110615858,95.91089445382799
100.0,102.61582656272077,101.2564914776304,99.83378874817123,99.62748455069081,99.34518795726251,101.7224828735811,100.25839651930957,100.68119679857095,101.6676226147665,100.35564718856871,98.23213685662314,98.50586273465731,98.0941921126001,100.48630098295581,99.77898194330994,100.6771547603807,98.63167222566508,97.30164975766205,97.85734240504117,98.61494225462194,101.06570373553797,101.06634804383354,101.57380724124184,101.33133523852946,101.09143123532675,100.73516742216665,101.50605703224265,103.14921674198567,102.32071186357359,101.65356208276381,101.83663781195776,100.59543550212211,100.67445528817665,102.71902476620963,102.87507501727413,102.8420148787351,101.7536044733405,100.51258444694685,99.74194111156292,100.58367811492828,100.93885664132804,101.19256610481,100.59750898488757,100.49605396833925,100.87505053693624,103.05815849220853,103.36454028545265,104.9258495303385,106.52952961653224,105.55382465031909,105.92406842745687,105.49185447004655,106.67433789839737,105.12124783077506,105.20728913600163,104.24011761420671,104.8786662959172,105.32871338506857,105.26686861408483,107.6281236822179,105.08669705804408,105.64392241007425,106.32884633549244
100.0,100.09118421266689,99.4823510173785,99.32179828038257,99.27373389578246,100.04023266077739,97.10780781049965,97.74911983474746,97.47518704091551,95.63091972594037,96.7546552625511,95.34827609083541,95.09840503939823,95.39592165410691,95.47910618615272,93.13991039667073,93.51804250588187,96.19731490520526,94.74462468584616,94.04828763930556,92.01081892798564,93.45905173219172,95.4299528724074,97.04857221416955,97.80969661232051,98.07555891170915,96.58949201245044,97.55350566645185,97.78427880834933,97.8744198449681,99.21998833302075,99.59794556555914,102.80527943942326,102.48845350508529,104.0659904695246,104.59205270560948,105.02516011947138,105.28301123734218,103.04912199673862,101.1095135616196,99.75181998878516,100.60307542954338,100.0059611030542,102.10427196544363,100.25567257672228,100.659029353281,99.97785177593364,99.88752767661501,99.31764212509377,97.5720010420878,94.84858149242017,97.40786753763243,95.31986420928527,97.51774011887552,99.01983923761216,98.23808483476338,100.36726467398331,100.61655458903887,99.42566643784933,100.78630523799754,99.66092955330674,100.87832151800531,99.67530036016709,99.29915089090022
100.0,98.16290396574415,96.86552196505845,96.06164641150613,93.7891916046783,95.24289436397815,96.10700644595278,95.98684595968085,97.01954777092682,96.93957530908578,95.90675227213752,98.30604642559906,97.73083987200098,98.28545648420992,98.46973396556338,98.98090732895399,99.84950507964705,98.66365130362344,98.69545906785866,100.03800772295139,102.26480555672788,102.1997684677937,101.24630686785581,100.65967953104511,100.76034274283516,100.32294124934864,100.61491069034328,101.68516372001437,103.19842692390289,103.42573135120527,103.86565191498973,101.02375726146941,100.22810292316515,97.75328256583057,97.09162259725962,97.75911167669658,97.90696943320032,96.64036622116438,99.15100930131037,99.97553867599073,100.24949536087205,102.17787684480659,102.29666491392034,101.7399361202879,102.40993997340976,101.34317243016271,101.74978408353788,102.77541699117974,100.79744408698188,97.99389189948877,98.82272848211444,97.93050621562135,100.2136329826782,99.5247529215091,98.78869537620407,99.80796859646986,101.116076438548,100.83414186131793,99.74772225069908,97.63775192544591,95.58138820758565,97.21480590953149,97.10516301999806,96.38963844825933
